genome_id	phaZ_status	major_subtype	phylum	genus	species	growth_rate_per_h	doubling_time_h
GCA_964542975.1	phaZ_positive	intracellular.cupriavidus_like	Pseudomonadota	Sphingopyxis	Sphingopyxis sp964542975	1.9516074740761973	0.35516731195552
GCA_964607625.1	phaZ_positive	intracellular.cupriavidus_like	Pseudomonadota	Sphingopyxis	Sphingopyxis sp964607625	0.3851250985077825	1.7997974768345
GCF_012979535.1	phaZ_positive	intracellular.cupriavidus_like	Pseudomonadota	Sphingopyxis	Sphingopyxis lacunae	0.7841556575407681	0.883940801669098
GCA_002842935.1	phaZ_negative	none	Pseudomonadota	Sphingopyxis	Sphingopyxis sp002842935	0.288174352631194	2.40530489348244
GCA_017309275.1	phaZ_negative	none	Pseudomonadota	Sphingopyxis	Sphingopyxis sp017309275	0.5556790035090448	1.24738774757154
GCA_023422695.1	phaZ_negative	none	Pseudomonadota	Sphingopyxis	Sphingopyxis sp023422695	0.4296708101963088	1.61320518897539
GCA_023424275.1	phaZ_negative	none	Pseudomonadota	Sphingopyxis	Sphingopyxis sp023424275	0.5045110651141128	1.37389886662479
GCF_000763945.1	phaZ_negative	none	Pseudomonadota	Sphingopyxis	Sphingopyxis sp000763945	0.4283852554843674	1.61804630688378
GCF_001468465.1	phaZ_negative	none	Pseudomonadota	Sphingopyxis	Sphingopyxis sp001468465	0.5097671360493253	1.35973296735409
GCF_003609835.1	phaZ_negative	none	Pseudomonadota	Sphingopyxis	Sphingopyxis sp003609835	0.3728965313704313	1.85881906171817
GCA_031369825.1	phaZ_positive	intracellular.ralstonia_like	Pseudomonadota	Sphingorhabdus_B	Sphingorhabdus_B sp031369825	0.2206728191093271	3.14106278860081
GCA_046596705.1	phaZ_positive	intracellular.cupriavidus_like	Pseudomonadota	Sphingorhabdus_B	Sphingorhabdus_B sp046596705	0.1958055995013334	3.53997629447377
GCA_938050045.1	phaZ_positive	intracellular.cupriavidus_like	Pseudomonadota	Sphingorhabdus_B	Sphingorhabdus_B sp938050045	0.0953022881387042	7.27314311227375
GCA_947501885.1	phaZ_positive	intracellular.ralstonia_like	Pseudomonadota	Sphingorhabdus_B	Sphingorhabdus_B sp947501885	0.1591144227586965	4.35628127571522
GCA_963802245.1	phaZ_positive	intracellular.cupriavidus_like	Pseudomonadota	Sphingorhabdus_B	Sphingorhabdus_B sp963802245	0.3292751356110292	2.10506991143952
GCA_027490455.1	phaZ_negative	none	Pseudomonadota	Sphingorhabdus_B	Sphingorhabdus_B sp027490455	0.7000912531138115	0.990081189383554
GCA_031406495.1	phaZ_negative	none	Pseudomonadota	Sphingorhabdus_B	Sphingorhabdus_B sp031406495	0.2809867012120616	2.46683269197436
GCA_046290915.1	phaZ_negative	none	Pseudomonadota	Sphingorhabdus_B	Sphingorhabdus_B sp046290915	0.298713955983403	2.32043788606401
GCA_963802055.1	phaZ_negative	none	Pseudomonadota	Sphingorhabdus_B	Sphingorhabdus_B sp963802055	0.2757498204816044	2.51368134836623
GCF_046292425.1	phaZ_negative	none	Pseudomonadota	Sphingorhabdus_B	Sphingorhabdus_B sp046292425	0.414119020461494	1.67378735656117
GCF_027941835.1	phaZ_positive	intracellular.cupriavidus_like	Pseudomonadota	Sphingosinicella	Sphingosinicella sp019454625	0.2706022527458974	2.56149818978347
GCA_942492965.1	phaZ_negative	none	Pseudomonadota	Sphingosinicella	Sphingosinicella sp942492965	0.2427485101725182	2.85541270703303
GCA_040302145.1	phaZ_positive	extracellular.general	Actinomycetota	Spirillospora	Spirillospora sp040302145	0.1902677831438269	3.64300865394528
GCF_001552195.1	phaZ_positive	extracellular.general	Actinomycetota	Spirillospora	Spirillospora latina	0.1661566613018609	4.17164846193369
GCF_004349245.1	phaZ_positive	extracellular.general	Actinomycetota	Spirillospora	Spirillospora sp004349245	0.2094180373703901	3.30987334836875
GCF_008923185.1	phaZ_positive	extracellular.general	Actinomycetota	Spirillospora	Spirillospora rudentiformis	0.2437211395079738	2.84401747816901
GCF_017573465.1	phaZ_positive	extracellular.lemoignei_like	Actinomycetota	Spirillospora	Spirillospora violacea	0.2165049395382332	3.20153056109623
GCF_041463665.1	phaZ_positive	extracellular.general	Actinomycetota	Spirillospora	Spirillospora chokoriensis_A	0.2336226501645523	2.96695196322671
GCF_041951365.1	phaZ_positive	extracellular.general	Actinomycetota	Spirillospora	Spirillospora sp041951365	0.1543825222691541	4.48980344647755
GCF_900188105.1	phaZ_positive	extracellular.general	Actinomycetota	Spirillospora	Spirillospora mexicana	0.2364907896336371	2.93096903111425
GCA_003001795.1	phaZ_negative	none	Actinomycetota	Spirillospora	Spirillospora viridilutea	0.1250538485960291	5.54278967294378
GCF_000718255.1	phaZ_negative	none	Actinomycetota	Spirillospora	Spirillospora albida	0.1853691529671949	3.73928007688859
GCF_013409365.1	phaZ_negative	none	Actinomycetota	Spirillospora	Spirillospora luteofluorescens	0.2227337300363277	3.11199915902676
GCF_014208105.1	phaZ_negative	none	Actinomycetota	Spirillospora	Spirillospora coerulea	0.2415822710959207	2.86919721971125
GCF_019175365.1	phaZ_negative	none	Actinomycetota	Spirillospora	Spirillospora graeca	0.2163297593727534	3.20412310617698
GCF_040703975.1	phaZ_negative	none	Actinomycetota	Spirillospora	Spirillospora sp040703975	0.15795212997582	4.38833702759219
GCF_043198015.1	phaZ_negative	none	Actinomycetota	Spirillospora	Spirillospora sp043198015	0.313567883189959	2.21051714068573
GCF_050946795.1	phaZ_negative	none	Actinomycetota	Spirillospora	Spirillospora sp050946795	0.1752265185256146	3.95572078012051
GCA_002363385.1	phaZ_positive	intracellular.cupriavidus_like	Pseudomonadota	Stenotrophomonas	Stenotrophomonas maltophilia_AN	0.4894345554519123	1.41622035640687
GCA_002435595.1	phaZ_positive	intracellular.ralstonia_like	Pseudomonadota	Stenotrophomonas	Stenotrophomonas maltophilia_AC	1.3583289680160728	0.510294042813746
GCA_002471015.1	phaZ_positive	intracellular.cupriavidus_like	Pseudomonadota	Stenotrophomonas	Stenotrophomonas sp002471015	1.431178074474056	0.484319312126599
GCA_003248565.1	phaZ_positive	intracellular.ralstonia_like	Pseudomonadota	Stenotrophomonas	Stenotrophomonas sp003248565	0.3425475005501617	2.02350675292241
GCA_003510825.1	phaZ_positive	intracellular.cupriavidus_like	Pseudomonadota	Stenotrophomonas	Stenotrophomonas sp003086795	0.4708951753977584	1.4719776646139
GCA_003525885.1	phaZ_positive	intracellular.cupriavidus_like	Pseudomonadota	Stenotrophomonas	Stenotrophomonas sp003525885	0.3600364900517252	1.92521369281309
GCA_023439425.1	phaZ_positive	intracellular.cupriavidus_like	Pseudomonadota	Stenotrophomonas	Stenotrophomonas sp023439425	3.529853411927254	0.196367129076189
GCA_032007425.1	phaZ_positive	intracellular.ralstonia_like	Pseudomonadota	Stenotrophomonas	Stenotrophomonas sp032007425	0.6768718605213269	1.02404490567252
GCA_037033225.1	phaZ_positive	intracellular.cupriavidus_like	Pseudomonadota	Stenotrophomonas	Stenotrophomonas sp037033225	1.702491908984923	0.407136842707946
GCA_038447675.1	phaZ_positive	intracellular.ralstonia_like	Pseudomonadota	Stenotrophomonas	Stenotrophomonas maltophilia_R	0.2871297563372763	2.41405554548565
GCA_045809185.1	phaZ_positive	intracellular.ralstonia_like	Pseudomonadota	Stenotrophomonas	Stenotrophomonas yanglingensis	0.3925966695471569	1.76554523847454
GCA_046630695.1	phaZ_positive	intracellular.cupriavidus_like	Pseudomonadota	Stenotrophomonas	Stenotrophomonas sp945952405	0.458006343455527	1.51340083050018
GCF_001431485.1	phaZ_positive	intracellular.cupriavidus_like	Pseudomonadota	Stenotrophomonas	Stenotrophomonas ginsengisoli	0.7226318477719221	0.959198217871401
GCF_001431625.1	phaZ_positive	intracellular.ralstonia_like	Pseudomonadota	Stenotrophomonas	Stenotrophomonas geniculata	0.422549767418772	1.64039181655257
GCF_001676385.1	phaZ_positive	intracellular.cupriavidus_like	Pseudomonadota	Stenotrophomonas	Stenotrophomonas maltophilia_J	0.4242588804539061	1.63378355172757
GCF_002192255.1	phaZ_positive	intracellular.cupriavidus_like	Pseudomonadota	Stenotrophomonas	Stenotrophomonas sp002192255	0.4334607037982342	1.59910039015345
GCF_002799245.1	phaZ_positive	intracellular.cupriavidus_like	Pseudomonadota	Stenotrophomonas	Stenotrophomonas maltophilia_S	0.4486099350934472	1.54509993278584
GCF_003086775.1	phaZ_positive	intracellular.ralstonia_like	Pseudomonadota	Stenotrophomonas	Stenotrophomonas sp003086775	0.3592978703937808	1.92917141368045
GCF_003086795.1	phaZ_positive	intracellular.cupriavidus_like	Pseudomonadota	Stenotrophomonas	Stenotrophomonas sp023423675	0.3066116168239559	2.26066835868754
GCF_003086895.1	phaZ_positive	intracellular.ralstonia_like	Pseudomonadota	Stenotrophomonas	Stenotrophomonas sp003086895	0.4638767530441356	1.49424858221769
GCF_003244875.1	phaZ_positive	intracellular.cupriavidus_like	Pseudomonadota	Stenotrophomonas	Stenotrophomonas sepilia	0.4838240770390402	1.43264300694158
GCF_003935715.1	phaZ_positive	intracellular.cupriavidus_like	Pseudomonadota	Stenotrophomonas	Stenotrophomonas maltophilia_AH	0.5038811482376317	1.37561641864215
GCF_004346925.1	phaZ_positive	intracellular.ralstonia_like	Pseudomonadota	Stenotrophomonas	Stenotrophomonas maltophilia_A	0.3905686230852413	1.77471291750097
GCF_006970445.1	phaZ_positive	intracellular.cupriavidus_like	Pseudomonadota	Stenotrophomonas	Stenotrophomonas maltophilia_AU	0.4370343396501783	1.58602452410209
GCF_008710035.1	phaZ_positive	intracellular.ralstonia_like	Pseudomonadota	Stenotrophomonas	Stenotrophomonas cyclobalanopsidis	0.2696270498181002	2.57076276667184
GCF_009832905.1	phaZ_positive	intracellular.cupriavidus_like	Pseudomonadota	Stenotrophomonas	Stenotrophomonas maltophilia_AP	0.3965186778157438	1.74808204339378
GCF_014621775.1	phaZ_positive	intracellular.cupriavidus_like	Pseudomonadota	Stenotrophomonas	Stenotrophomonas sp014621775	0.4243614102334466	1.63338881397966
GCF_018612915.1	phaZ_positive	intracellular.cupriavidus_like	Pseudomonadota	Stenotrophomonas	Stenotrophomonas sp018612915	0.3511912048564999	1.97370313087189
GCF_020857975.1	phaZ_positive	intracellular.ralstonia_like	Pseudomonadota	Stenotrophomonas	Stenotrophomonas rhizophila_C	0.4014478982689188	1.72661803324631
GCF_024499815.1	phaZ_positive	intracellular.cupriavidus_like	Pseudomonadota	Stenotrophomonas	Stenotrophomonas sp024499815	0.2466181884786223	2.81060851527595
GCF_024519465.1	phaZ_positive	intracellular.ralstonia_like	Pseudomonadota	Stenotrophomonas	Stenotrophomonas sp024519465	0.3692603851665886	1.87712305030294
GCF_028752115.1	phaZ_positive	intracellular.ralstonia_like	Pseudomonadota	Stenotrophomonas	Stenotrophomonas forensis	0.4454227384506249	1.55615580599009
GCF_029959395.1	phaZ_positive	intracellular.ralstonia_like	Pseudomonadota	Stenotrophomonas	Stenotrophomonas maltophilia_AD	0.3804902676760613	1.82172118302398
GCF_030128875.1	phaZ_positive	intracellular.cupriavidus_like	Pseudomonadota	Stenotrophomonas	Stenotrophomonas bentonitica_A	0.4277742939020617	1.62035725484393
GCF_030711595.1	phaZ_positive	intracellular.cupriavidus_like	Pseudomonadota	Stenotrophomonas	Stenotrophomonas sp030711595	0.2767401357927371	2.50468613298316
GCF_031834595.1	phaZ_positive	intracellular.cupriavidus_like	Pseudomonadota	Stenotrophomonas	Stenotrophomonas oahuensis	0.4259815829476708	1.62717640458436
GCF_032054225.1	phaZ_positive	intracellular.cupriavidus_like	Pseudomonadota	Stenotrophomonas	Stenotrophomonas lactitubi_B	0.4216936812379203	1.64372199869144
GCF_032066555.1	phaZ_positive	intracellular.cupriavidus_like	Pseudomonadota	Stenotrophomonas	Stenotrophomonas sp032066555	0.9648191165100042	0.718421897637388
GCF_037482345.1	phaZ_positive	intracellular.ralstonia_like	Pseudomonadota	Stenotrophomonas	Stenotrophomonas sp037482345	0.3439595296121669	2.01519981534312
GCF_039674145.1	phaZ_positive	intracellular.cupriavidus_like	Pseudomonadota	Stenotrophomonas	Stenotrophomonas maltophilia_AY	0.4697974756135588	1.47541699677013
GCF_039674165.1	phaZ_positive	intracellular.cupriavidus_like	Pseudomonadota	Stenotrophomonas	Stenotrophomonas terrae_A	0.4735107473178626	1.46384677536082
GCF_047497515.1	phaZ_positive	intracellular.ralstonia_like	Pseudomonadota	Stenotrophomonas	Stenotrophomonas sp031976675	0.4631856581873986	1.49647807160624
GCF_049310345.1	phaZ_positive	intracellular.ralstonia_like	Pseudomonadota	Stenotrophomonas	Stenotrophomonas sp049310345	0.4482257972058521	1.54642411231322
GCF_049913185.1	phaZ_positive	intracellular.ralstonia_like	Pseudomonadota	Stenotrophomonas	Stenotrophomonas maltophilia_AQ	0.3985232140001801	1.73928934679231
GCF_050435725.1	phaZ_positive	intracellular.ralstonia_like	Pseudomonadota	Stenotrophomonas	Stenotrophomonas sp050435725	0.4314203156780556	1.60666328258218
GCF_050737075.1	phaZ_positive	intracellular.cupriavidus_like	Pseudomonadota	Stenotrophomonas	Stenotrophomonas sp050737075	0.459544928028341	1.50833387180197
GCF_051940335.1	phaZ_positive	intracellular.ralstonia_like	Pseudomonadota	Stenotrophomonas	Stenotrophomonas maltophilia_AR	0.3900598002424936	1.77702798424505
GCF_900101175.1	phaZ_positive	intracellular.ralstonia_like	Pseudomonadota	Stenotrophomonas	Stenotrophomonas pavanii	0.5156468894338293	1.34422837558665
GCA_002387845.1	phaZ_negative	none	Pseudomonadota	Stenotrophomonas	Stenotrophomonas maltophilia_AG	0.9713027624004164	0.713626283577064
GCA_009912235.1	phaZ_negative	none	Pseudomonadota	Stenotrophomonas	Stenotrophomonas maltophilia_AV	0.3167292190200845	2.18845353991793
GCA_023399815.1	phaZ_negative	none	Pseudomonadota	Stenotrophomonas	Stenotrophomonas sp023399815	0.1391174998424809	4.98245857886159
GCA_023430045.1	phaZ_negative	none	Pseudomonadota	Stenotrophomonas	Stenotrophomonas sp023430045	0.5899541952117354	1.17491694471496
GCA_023457475.1	phaZ_negative	none	Pseudomonadota	Stenotrophomonas	Stenotrophomonas sp023457475	1.24673175596532	0.555971384576833
GCA_031987665.1	phaZ_negative	none	Pseudomonadota	Stenotrophomonas	Stenotrophomonas sp031987665	0.7105128905907612	0.975558909260074
GCA_031991105.1	phaZ_negative	none	Pseudomonadota	Stenotrophomonas	Stenotrophomonas sp023423605	0.6689874643168221	1.03611385494016
GCA_034675465.1	phaZ_negative	none	Pseudomonadota	Stenotrophomonas	Stenotrophomonas sp034675465	0.4267719867592114	1.62416278965148
GCA_050815835.1	phaZ_negative	none	Pseudomonadota	Stenotrophomonas	Stenotrophomonas maltophilia_AA	0.4882346823287157	1.41970082349305
GCA_900078405.1	phaZ_negative	none	Pseudomonadota	Stenotrophomonas	Stenotrophomonas sp900078405	0.2936941199576391	2.36009893783342
GCA_963696155.1	phaZ_negative	none	Pseudomonadota	Stenotrophomonas	Stenotrophomonas sp963696155	0.326015004029551	2.12612049136584
GCF_000020665.1	phaZ_negative	none	Pseudomonadota	Stenotrophomonas	Stenotrophomonas maltophilia_L	0.4414732205043771	1.5700775230897
GCF_000382065.1	phaZ_negative	none	Pseudomonadota	Stenotrophomonas	Stenotrophomonas hibiscicola	0.4295292641403297	1.61373680079104
GCF_001431415.1	phaZ_negative	none	Pseudomonadota	Stenotrophomonas	Stenotrophomonas humi	0.3054949852711723	2.26893145216336
GCF_001431465.1	phaZ_negative	none	Pseudomonadota	Stenotrophomonas	Stenotrophomonas terrae	0.5325367627459763	1.30159498658045
GCF_001431505.1	phaZ_negative	none	Pseudomonadota	Stenotrophomonas	Stenotrophomonas daejeonensis	0.2476401105813442	2.7990101398871
GCF_001431595.1	phaZ_negative	none	Pseudomonadota	Stenotrophomonas	Stenotrophomonas acidaminiphila	0.4132842118755942	1.67716830365781
GCF_001704155.1	phaZ_negative	none	Pseudomonadota	Stenotrophomonas	Stenotrophomonas rhizophila_A	0.4139891445929943	1.67431245387219
GCF_003086695.1	phaZ_negative	none	Pseudomonadota	Stenotrophomonas	Stenotrophomonas sp003086695	0.3809257017800309	1.81963878341874
GCF_004684085.1	phaZ_negative	none	Pseudomonadota	Stenotrophomonas	Stenotrophomonas maltophilia_AS	0.4050374092497369	1.71131644813718
GCF_007667275.1	phaZ_negative	none	Pseudomonadota	Stenotrophomonas	Stenotrophomonas maltophilia_AE	0.4536813993849249	1.52782807824979
GCF_009467805.1	phaZ_negative	none	Pseudomonadota	Stenotrophomonas	Stenotrophomonas nematodicola	0.4559486373161077	1.52023084143881
GCF_009496535.1	phaZ_negative	none	Pseudomonadota	Stenotrophomonas	Stenotrophomonas sp003504055	0.3474972147446039	1.9946841331358
GCF_013464485.1	phaZ_negative	none	Pseudomonadota	Stenotrophomonas	Stenotrophomonas maltophilia_AW	0.4491259583230518	1.5433246903564
GCF_014596295.1	phaZ_negative	none	Pseudomonadota	Stenotrophomonas	Stenotrophomonas lacuserhaii	0.4039295952156138	1.71600989075819
GCF_023556335.1	phaZ_negative	none	Pseudomonadota	Stenotrophomonas	Stenotrophomonas mori	0.2895002610070591	2.39428862049642
GCF_024621935.1	phaZ_negative	none	Pseudomonadota	Stenotrophomonas	Stenotrophomonas muris	0.50194937654714	1.38091053191068
GCF_024810105.1	phaZ_negative	none	Pseudomonadota	Stenotrophomonas	Stenotrophomonas maltophilia_AB	0.5687642288607166	1.21868982855757
GCF_026107455.2	phaZ_negative	none	Pseudomonadota	Stenotrophomonas	Stenotrophomonas chitinilytica	0.3671588323009401	1.88786737395387
GCF_029959445.1	phaZ_negative	none	Pseudomonadota	Stenotrophomonas	Stenotrophomonas sp029959445	0.4312151252431037	1.60742780107533
GCF_029960115.1	phaZ_negative	none	Pseudomonadota	Stenotrophomonas	Stenotrophomonas sp029960115	0.5210151633046077	1.33037813364887
GCF_030549615.1	phaZ_negative	none	Pseudomonadota	Stenotrophomonas	Stenotrophomonas pigmentata	0.4701339916318987	1.47436091177738
GCF_030658505.2	phaZ_negative	none	Pseudomonadota	Stenotrophomonas	Stenotrophomonas sp030658505	1.5634466785994587	0.443345583861465
GCF_030913365.1	phaZ_negative	none	Pseudomonadota	Stenotrophomonas	Stenotrophomonas sp030913365	0.5020930785802026	1.3805153070821
GCF_031834615.1	phaZ_negative	none	Pseudomonadota	Stenotrophomonas	Stenotrophomonas aracearum	0.3984678509052125	1.7395310035309
GCF_032061965.1	phaZ_negative	none	Pseudomonadota	Stenotrophomonas	Stenotrophomonas sp032061965	0.5148236740009877	1.34637782907904
GCF_032911385.1	phaZ_negative	none	Pseudomonadota	Stenotrophomonas	Stenotrophomonas sp032911385	0.516545498313082	1.34188988738379
GCF_035634915.1	phaZ_negative	none	Pseudomonadota	Stenotrophomonas	Stenotrophomonas sp035634915	0.4594050385542728	1.50879316156664
GCF_039674765.1	phaZ_negative	none	Pseudomonadota	Stenotrophomonas	Stenotrophomonas sp003484865	0.4522865827427194	1.53253978120823
GCF_046736075.1	phaZ_negative	none	Pseudomonadota	Stenotrophomonas	Stenotrophomonas sp046736075	0.5539251743993221	1.25133720689188
GCF_047782825.1	phaZ_negative	none	Pseudomonadota	Stenotrophomonas	Stenotrophomonas sp032101765	0.3757409991927464	1.84474726486895
GCF_049199305.1	phaZ_negative	none	Pseudomonadota	Stenotrophomonas	Stenotrophomonas sp049199305	0.4471109025547305	1.55028020251664
GCF_050268705.1	phaZ_negative	none	Pseudomonadota	Stenotrophomonas	Stenotrophomonas sp050268705	0.4178602111462657	1.65880158500499
GCF_050310055.1	phaZ_negative	none	Pseudomonadota	Stenotrophomonas	Stenotrophomonas acidaminiphila_A	0.4251078959101847	1.63052059777876
GCF_050984405.1	phaZ_negative	none	Pseudomonadota	Stenotrophomonas	Stenotrophomonas nitritireducens_B	0.3955020283145464	1.75257553928062
GCF_052180205.1	phaZ_negative	none	Pseudomonadota	Stenotrophomonas	Stenotrophomonas sp002345545	0.4130210839407952	1.67823679591937
GCF_913775725.1	phaZ_negative	none	Pseudomonadota	Stenotrophomonas	Stenotrophomonas sp913775725	1.0270750993937467	0.674874876208264
GCF_963519125.1	phaZ_negative	none	Pseudomonadota	Stenotrophomonas	Stenotrophomonas sp963519125	0.757328496520963	0.91525300281733
