genome_id	phaZ_count	best_evalue	best_pident	hit_refs
GCF_027925205.1	4	2.02e-26	38.0	BAA33394.1,CAJ93939.1,UCA14981.1,WKZ88401.1
GCF_027941835.1	1	7.04e-12	38.5	CAJ95805.1
GCF_027924905.1	2	1.09e-16	36.9	CAJ93939.1,WKZ88401.1
GCF_027923905.1	3	5.09e-21	46.2	BAA33394.1,CAJ95805.1,UCA14981.1
GCF_027925025.1	2	1.8e-14	36.7	BAA33394.1,UCA14981.1
GCF_027925445.1	3	2.14e-12	37.3	CAJ93939.1,WKZ88401.1
GCF_028023875.1	2	1.18e-18	32.8	BAA19791.1,BAA35137.1
GCF_028069655.1	3	3.13e-16	53.8	BAA33394.1,UCA14981.1
GCF_028198165.1	3	9.18e-22	65.8	BAA33394.1,UCA14981.1
GCF_028023555.1	1	4.55e-12	31.6	CAJ95805.1
GCF_028290105.1	2	1.55e-14	35.6	CAJ93939.1,WKZ88401.1
GCF_028292805.1	2	1.32e-16	32.6	BAA33394.1,UCA14981.1
GCF_028289705.1	1	1e-12	34.4	UCA14981.1
GCF_028283785.1	5	6.28e-27	84.6	BAA33394.1,CAJ93939.1,UCA14981.1,WKZ88401.1
GCF_028128955.1	1	7.26e-11	33.3	WKZ88401.1
GCF_028292705.1	1	1.1e-13	73.3	WKZ88401.1
GCF_028401955.1	1	5.83e-11	62.5	WP_128854079.1
GCF_028462495.1	1	4.04e-12	33.0	WKZ88401.1
GCF_028463845.1	2	2.25e-12	73.1	CAJ93939.1,CAJ95805.1
GCF_028551275.1	1	7.94e-12	87.0	CAJ95805.1
GCF_028473645.1	2	8.64e-12	35.0	BAA33394.1,UCA14981.1
GCF_028550395.1	1	2.79e-13	32.4	WKZ88401.1
GCF_028331445.1	1	3.3e-11	75.0	CAJ95805.1
GCF_028473605.1	5	5.69e-15	40.0	BAA33394.1,CAJ95805.1,UCA14981.1
GCF_028550415.1	1	2.15e-17	32.8	CAJ93939.1
GCF_028550435.1	3	6.57e-17	48.9	CAJ93939.1,WKZ88401.1
GCF_028622835.1	1	6.66e-17	50.0	WP_128854079.1
GCF_028649475.1	5	2.27e-20	65.6	BAA33394.1,CAJ93939.1,UCA14981.1,WKZ88401.1
GCF_028595345.1	5	1.27e-20	49.1	BAA33394.1,CAJ95805.1,UCA14981.1,WKZ88401.1
GCF_028687635.1	1	1.45e-22	30.8	BAA33394.1
GCF_028657945.1	1	4.56e-11	60.7	WKZ88401.1
GCF_028649435.1	4	1.64e-19	44.4	BAA33394.1,CAJ95805.1,UCA14981.1,WKZ88401.1
GCF_028683135.1	1	4.81e-11	55.6	WKZ88401.1
GCF_028698005.1	3	2.25e-16	42.1	BAA33394.1,UCA14981.1,WKZ88401.1
GCF_028689755.1	4	2.6e-16	88.0	BAA33394.1,UCA14981.1
GCF_028686475.1	2	1.05e-24	36.1	BAA33394.1,UCA14981.1
GCF_028680575.1	8	1.59e-27	78.8	AAA87070.1,BAA19791.1,BAA33394.1,BAA35137.1,UCA14981.1
GCF_028688795.1	1	2.84e-13	35.8	CAJ95805.1
GCF_028715765.1	3	9.07e-15	36.6	BAA33394.1,CAJ95805.1,UCA14981.1
GCF_028736195.1	3	3.09e-12	34.7	CAJ93939.1,CAJ95805.1,WKZ88401.1
GCF_028752115.1	2	2.34e-18	35.1	BAA33394.1,UCA14981.1
GCF_028767125.1	1	8.57e-14	37.3	CAJ95805.1
GCF_028877475.1	1	2.98e-11	48.5	WP_128854079.1
GCF_028863665.1	1	5.61e-15	31.5	CAJ95805.1
GCF_028868675.1	2	1.5e-12	36.1	CAJ93939.1,WKZ88401.1
GCF_029026145.1	1	2.89e-11	30.8	CAJ93939.1
GCF_029030725.1	1	2.21e-17	32.3	CAJ93939.1
GCF_029017505.1	5	2.78e-18	41.2	BAA32541.1,BAA33394.1,CAJ93939.1,CAJ95805.1,UCA14981.1
GCF_029076845.1	1	5.94e-26	31.5	CAJ93939.1
GCF_029051725.1	5	1.11e-19	84.6	BAA33394.1,CAJ93939.1,CAJ95805.1,UCA14981.1
GCF_029051685.1	3	2.08e-16	38.0	BAA33394.1,CAJ93939.1,UCA14981.1
GCF_029051645.1	3	1.65e-12	75.0	BAA33394.1,CAJ93939.1,UCA14981.1
GCF_029211265.1	2	7.24e-20	44.9	BAA33394.1,UCA14981.1
GCF_029212575.1	1	1.27e-12	34.4	WKZ88401.1
GCF_029167105.1	1	7.64e-11	30.5	CAJ93939.1
GCF_029212905.1	1	9.6e-11	64.5	BAA33394.1
GCF_029224025.1	2	2.06e-25	36.0	BAA33394.1,UCA14981.1
GCF_029255545.1	4	4.75e-20	34.9	BAA33394.1,CAJ93939.1,UCA14981.1,WKZ88401.1
GCF_029223865.1	6	1.74e-18	40.7	AAB02914.1,BAA19791.1,BAA33394.1,BAA35137.1,CAJ95805.1,UCA14981.1
GCF_029268935.1	1	6.22e-12	36.7	WKZ88401.1
GCF_029335975.1	5	1.99e-24	80.0	BAA33394.1,CAJ95805.1,UCA14981.1
GCF_029268985.1	2	1.37e-13	40.2	WKZ88401.1
GCF_029278605.1	5	3.5700000000000004e-32	41.7	BAA33394.1,CAJ93939.1,UCA14981.1,WKZ88401.1
GCF_029543105.1	2	8.9e-21	33.9	BAA33394.1,UCA14981.1
GCF_029335485.1	8	7.77e-26	91.3	BAA33394.1,CAJ93939.1,UCA14981.1,WKZ88401.1
GCF_029543245.1	4	1.88e-19	33.7	BAA33394.1,CAJ93939.1,UCA14981.1,WKZ88401.1
GCF_029522115.1	4	3.1900000000000004e-27	36.9	BAA33394.1,UCA14981.1
GCF_029439455.1	5	7.46e-36	44.1	BAA33394.1,CAJ95805.1,UCA14981.1
GCF_029590555.1	2	5.26e-17	36.6	CAJ93939.1
GCF_029626145.1	1	2.94e-12	33.7	AAB02914.1
GCF_029714205.1	1	1.34e-12	33.8	CAJ93939.1
GCF_029688625.1	5	6.94e-15	38.4	BAA33394.1,CAJ93939.1,CAJ95805.1,UCA14981.1,WKZ88401.1
GCF_029624155.1	3	1.34e-11	64.7	BAA33394.1,CAJ95805.1,UCA14981.1
GCF_029813775.1	1	9.8e-14	35.6	sp|P52090.1|PHA1_PAULE
GCF_029674545.1	4	1.87e-14	35.2	BAA33394.1,CAJ93939.1,CAJ95805.1,UCA14981.1
GCF_029637605.1	4	1.12e-12	38.6	BAA33394.1,UCA14981.1
GCF_029840635.1	3	1.6200000000000003e-27	36.9	AAA87070.1,BAA33394.1,UCA14981.1
GCF_029633825.1	3	3.48e-24	38.5	BAA33394.1,UCA14981.1,WKZ88401.1
GCF_029846175.1	1	2.12e-11	36.1	sp|P52090.1|PHA1_PAULE
GCF_029714305.1	4	2.64e-16	37.5	BAA33394.1,CAJ93939.1,CAJ95805.1,UCA14981.1
GCF_029855045.1	4	4.520000000000001e-27	41.9	BAA19791.1,BAA33394.1,BAA35137.1,UCA14981.1
GCF_029761915.1	1	6.57e-14	33.3	sp|P52090.1|PHA1_PAULE
GCF_029846235.1	3	9.92e-15	37.6	CAJ93939.1,CAJ95805.1,WKZ88401.1
GCF_029892485.1	2	5.5200000000000005e-22	35.6	CAJ93939.1,WKZ88401.1
GCF_029892065.1	2	1.72e-12	65.6	CAJ93939.1,WKZ88401.1
GCF_029892425.1	1	8.34e-11	44.3	WKZ88401.1
GCF_029919115.1	3	1.01e-13	39.7	BAA19791.1,BAA33394.1,UCA14981.1
GCF_029945895.1	3	2.07e-13	36.3	BAA33394.1,CAJ95805.1,UCA14981.1
GCF_029945685.1	2	5.11e-12	34.3	BAA33394.1,UCA14981.1
GCF_029946005.1	7	1.7e-25	41.7	BAA33394.1,CAJ93939.1,CAJ95805.1,UCA14981.1,WKZ88401.1
GCF_029910215.1	3	1.66e-13	69.2	BAA33394.1,CAJ93939.1,UCA14981.1
GCF_029909975.1	2	4.63e-12	34.7	CAJ93939.1,UCA14981.1
GCF_029959395.1	2	2.81e-17	33.2	BAA33394.1,UCA14981.1
GCF_029968015.1	1	1.11e-15	30.0	sp|P52090.1|PHA1_PAULE
GCF_030010625.1	1	6.53e-14	82.8	AAB02914.1
GCF_029991245.1	1	1.65e-11	54.3	CAJ93939.1
GCF_029962485.1	5	2.51e-24	38.7	BAA33394.1,CAJ95805.1,UCA14981.1
GCF_030014915.1	2	3.25e-19	36.4	BAA33394.1,UCA14981.1
GCF_030056575.1	1	7.31e-11	61.8	CAJ93939.1
GCF_029989365.1	3	2.25e-15	36.1	BAA33394.1,CAJ93939.1,UCA14981.1
GCF_030063475.1	1	5.73e-12	31.8	CAJ93939.1
GCF_030036535.1	1	3.16e-11	54.8	WKZ88401.1
GCF_030064165.1	2	1.75e-27	39.9	BAA33394.1,UCA14981.1
GCF_030128875.1	2	5.15e-28	34.6	BAA33394.1,UCA14981.1
GCF_030149515.1	1	1.55e-12	34.2	UCA14981.1
GCF_030144325.1	5	1.6e-18	41.1	BAA33394.1,CAJ93939.1,CAJ95805.1,UCA14981.1,WKZ88401.1
GCF_030158645.1	1	5.59e-15	35.6	WP_243656647.1
GCF_030158565.1	3	2.95e-13	37.5	BAA33394.1,UCA14981.1
GCF_030160455.1	2	4.5e-13	88.5	BAA33394.1,UCA14981.1
GCF_030160815.1	2	1.69e-17	36.8	CAJ93939.1,WKZ88401.1
GCF_030165005.1	1	1.09e-11	31.2	WKZ88401.1
GCF_030160735.1	5	1.47e-13	33.0	CAJ93939.1,CAJ95805.1,WKZ88401.1
GCF_030160715.1	5	1.17e-15	42.5	BAA33394.1,CAJ93939.1,UCA14981.1,WKZ88401.1
GCF_030160895.1	3	1.3e-12	39.8	CAJ95805.1,WKZ88401.1
GCF_030162935.1	2	1.04e-14	51.9	BAA33394.1,UCA14981.1
GCF_030246845.1	1	3.1e-11	64.5	CAJ95805.1
GCF_030254645.1	2	5.7e-21	36.5	BAA33394.1,UCA14981.1
GCF_030269365.1	1	1.56e-12	79.3	AAB02914.1
GCF_030252425.1	1	6.24e-14	35.3	WKZ88401.1
GCF_030285365.1	1	4.93e-18	34.3	BAA33394.1
GCF_030295705.1	3	7.25e-12	76.0	BAA33394.1,UCA14981.1
GCF_030292155.1	3	3.14e-15	96.2	WP_128854079.1
GCF_030291075.1	2	9e-12	67.6	BAA33394.1,UCA14981.1
GCF_030297675.1	4	8.24e-14	71.0	BAA33394.1,UCA14981.1
GCF_030297595.1	2	1.24e-11	76.9	BAA33394.1,UCA14981.1
GCF_030316885.1	1	4.77e-12	64.1	BAA33394.1
GCF_030316845.1	2	6.94e-15	43.1	BAA33394.1,UCA14981.1
GCF_030317205.1	2	6.54e-15	34.4	BAA33394.1,UCA14981.1
GCF_030297175.1	2	1.69e-19	39.9	BAA32541.1
GCF_030272695.1	2	6.88e-17	40.2	CAJ93939.1,WKZ88401.1
GCF_030316895.1	3	3.31e-19	43.5	BAA33394.1,CAJ95805.1,UCA14981.1
GCF_030317035.1	4	2.72e-13	39.5	BAA19791.1,BAA33394.1,UCA14981.1
GCF_030345705.1	4	2.4299999999999997e-24	36.1	BAA33394.1,CAJ95805.1,UCA14981.1
GCF_030344915.1	3	2.36e-22	66.0	BAA33394.1,CAJ95805.1,UCA14981.1
GCF_030317145.1	4	1.32e-25	47.2	AAB02914.1,BAA19791.1,BAA35137.1,WKZ88401.1
GCF_030362855.1	3	1.47e-23	75.0	CAJ95805.1,WKZ88401.1
GCF_030316855.1	3	1.96e-14	37.7	BAA19791.1,BAA33394.1,BAA35137.1
GCF_030317115.1	2	1.43e-25	33.0	BAA19791.1,BAA35137.1
GCF_030373225.1	1	8.79e-15	32.3	CAJ93939.1
GCF_030403745.1	1	1.05e-14	30.5	sp|P52090.1|PHA1_PAULE
GCF_030378205.1	3	2.91e-17	41.5	CAJ93939.1,CAJ95805.1,WKZ88401.1
GCF_030407165.1	1	6.46e-11	32.8	WKZ88401.1
GCF_030410485.1	2	6.97e-12	41.3	BAA33394.1,UCA14981.1
GCF_030409605.1	2	1.09e-12	71.4	CAJ95805.1,WKZ88401.1
GCF_030410375.1	1	2.91e-11	32.5	BAA33394.1
GCF_030410395.1	2	4.24e-11	63.3	BAA33394.1,UCA14981.1
GCF_030419005.1	6	1.1900000000000001e-26	38.2	BAA19791.1,BAA33394.1,CAJ95805.1,UCA14981.1
GCF_030412015.1	2	1.11e-19	35.0	BAA33394.1,UCA14981.1
GCF_030411975.2	3	2.69e-14	34.9	BAA33394.1,UCA14981.1
GCF_030450055.1	1	2.62e-11	51.4	CAJ95805.1
GCF_030413175.1	4	1.18e-15	37.8	BAA33394.1,CAJ93939.1,UCA14981.1,sp|P52090.1|PHA1_PAULE
GCF_030462475.1	4	2.09e-16	43.1	BAA19791.1,BAA33394.1,UCA14981.1,WKZ88401.1
GCF_030486595.1	1	1.77e-11	33.3	BAA33394.1
GCF_030412785.1	2	1.92e-15	41.4	BAA33394.1,UCA14981.1
GCF_030505195.1	1	6.09e-11	62.9	CAJ95805.1
GCF_030549525.1	2	5.32e-13	32.5	BAA33394.1,UCA14981.1
GCF_030546935.1	1	2e-20	33.3	BAA32541.1
GCF_030582395.1	2	6.19e-66	44.6	CAJ93939.1,WKZ88401.1
GCF_030645335.1	1	4.88e-15	38.1	UCA14981.1
GCF_030651495.1	3	7.72e-13	76.9	BAA33394.1,UCA14981.1
GCF_030653405.1	4	2.7100000000000004e-21	43.1	BAA33394.1,CAJ93939.1,CAJ95805.1,UCA14981.1
GCF_030651995.1	1	2.79e-15	38.7	CAJ93939.1
GCF_030651625.1	1	1.26e-13	38.1	AAA87070.1
GCF_030679875.1	1	1.93e-12	33.6	CAJ93939.1
GCF_030653815.1	4	5.54e-14	35.4	BAA33394.1,CAJ95805.1,UCA14981.1
GCF_030652515.1	6	1e-16	37.8	BAA33394.1,CAJ93939.1,CAJ95805.1,UCA14981.1
GCF_030678915.1	1	2.22e-14	31.5	WKZ88401.1
GCF_030680935.1	8	5.85e-22	44.6	BAA33394.1,CAJ93939.1,CAJ95805.1,UCA14981.1,WKZ88401.1
GCF_030691135.1	1	1.07e-11	48.1	CAJ93939.1
GCF_030685025.1	3	3.07e-29	40.6	BAA19791.1,BAA33394.1,BAA35137.1
GCF_030689685.1	2	1.39e-14	42.4	BAA33394.1,UCA14981.1
GCF_030697305.1	2	3.81e-13	35.2	CAJ93939.1,WKZ88401.1
GCF_030693485.1	1	4.69e-14	35.2	sp|P52090.1|PHA1_PAULE
GCF_030705305.1	1	4.31e-12	33.5	CAJ93939.1
GCF_030697065.1	6	1.3e-16	39.8	BAA33394.1,CAJ93939.1,CAJ95805.1,UCA14981.1
GCF_030704305.1	2	8.77e-16	31.8	BAA33394.1,UCA14981.1
GCF_030711595.1	2	3.44e-19	45.3	BAA33394.1,UCA14981.1
GCF_030704685.1	2	3.65e-39	38.0	BAA19791.1,BAA35137.1
GCF_030715195.1	1	2.21e-19	31.6	WKZ88401.1
GCF_030715135.1	2	5.71e-15	38.8	BAA33394.1,CAJ95805.1
GCF_030711405.1	3	2.27e-14	41.7	BAA33394.1,CAJ95805.1,UCA14981.1
GCF_030770395.1	3	5.2400000000000006e-21	33.8	BAA33394.1,UCA14981.1,WKZ88401.1
GCF_030811835.1	2	1.31e-12	35.3	BAA33394.1,UCA14981.1
GCF_030813595.1	1	3.5e-16	36.9	WKZ88401.1
GCF_030811855.1	6	3.95e-18	46.8	AAA87070.1,AAB02914.1,BAA19791.1,BAA35137.1
GCF_030814995.1	3	1.04e-12	84.6	CAJ93939.1,CAJ95805.1,WKZ88401.1
GCF_030815975.1	6	9.2e-18	42.2	AAA87070.1,BAA19791.1,BAA35137.1
GCF_030814435.1	2	1.21e-16	34.9	CAJ93939.1,CAJ95805.1
GCF_030815855.1	4	5.63e-19	41.1	BAA19791.1,BAA33394.1,BAA35137.1,UCA14981.1
GCF_030815125.1	1	1.42e-11	64.1	CAJ93939.1
GCF_030848545.1	1	3.81e-11	35.6	CAJ95805.1
GCF_030864005.1	2	7.07e-18	44.0	BAA33394.1,UCA14981.1
GCF_031181185.1	1	5.97e-16	32.3	CAJ93939.1
GCF_030944405.1	1	5.9e-13	36.8	BAA33394.1
GCF_031180885.1	1	7.550000000000001e-21	34.5	sp|P52090.1|PHA1_PAULE
GCF_031216755.1	3	1.76e-18	40.5	BAA33394.1,CAJ95805.1,UCA14981.1
GCF_031291615.1	2	9.21e-15	31.9	CAJ95805.1,WKZ88401.1
GCF_031253835.1	5	1.5e-13	82.1	BAA33394.1,UCA14981.1,WKZ88401.1
GCF_031411155.1	3	2.41e-20	38.8	BAA33394.1,UCA14981.1,WP_243656647.1
GCF_031397715.1	3	1.58e-12	82.1	BAA33394.1,UCA14981.1
GCF_031202265.1	1	7.57e-11	34.2	CAJ95805.1
GCF_031430775.1	2	1.21e-17	34.8	CAJ93939.1,WKZ88401.1
GCF_031424035.1	1	5.41e-11	36.4	UCA14981.1
GCF_031454625.1	1	6.73e-11	60.0	UCA14981.1
GCF_031450805.1	3	3.22e-26	40.6	BAA33394.1,UCA14981.1
GCF_031450975.1	2	1.05e-43	36.7	BAA33394.1,UCA14981.1
GCF_031455975.1	1	9.809999999999999e-23	33.3	UCA14981.1
GCF_031456575.1	1	6.11e-12	35.8	CAJ95805.1
GCF_031451175.1	4	1e-18	42.5	BAA33394.1,UCA14981.1
GCF_031457065.1	3	7.98e-19	38.9	BAA33394.1,CAJ95805.1,UCA14981.1
GCF_031457115.1	2	6.73e-26	33.2	BAA33394.1,UCA14981.1
GCF_031455525.1	1	5.46e-11	68.8	CAJ95805.1
GCF_031458095.1	4	5.3e-23	34.3	AAA87070.1,BAA19791.1,UCA14981.1,WKZ88401.1
GCF_031458115.1	1	5.48e-12	33.6	WKZ88401.1
GCF_031457465.1	1	7.95e-12	51.1	CAJ93939.1
GCF_031457455.1	2	5.12e-14	49.0	AAA87070.1,BAA33394.1
GCF_031457975.1	2	7.38e-19	43.8	BAA33394.1,UCA14981.1
GCF_031458075.1	2	1.86e-12	36.9	BAA33394.1,UCA14981.1
GCF_031539105.1	2	2.93e-13	37.1	BAA33394.1,UCA14981.1
GCF_031539175.1	2	1.79e-19	42.5	CAJ93939.1,WKZ88401.1
GCF_031844105.1	2	8.1e-17	33.2	BAA33394.1,UCA14981.1
GCF_031845345.1	1	2.72e-11	30.2	CAJ95805.1
GCF_031628915.1	3	2.97e-20	45.5	BAA33394.1,CAJ95805.1,UCA14981.1
GCF_031834595.1	2	6.51e-14	45.1	BAA33394.1,UCA14981.1
GCF_031843945.1	3	1.58e-16	37.8	BAA33394.1,UCA14981.1
GCF_031585635.1	3	2.17e-17	44.4	BAA33394.1,CAJ93939.1,UCA14981.1
GCF_031954525.1	1	4.53e-14	30.8	BAA33394.1
GCF_031995405.1	1	3.0399999999999996e-23	30.1	BAA33394.1
GCF_031995545.1	2	3.7400000000000003e-29	32.4	BAA33394.1,UCA14981.1
GCF_031921685.1	2	2.27e-17	32.5	CAJ93939.1,WKZ88401.1
GCF_032059615.1	1	1.3e-13	31.7	BAA33394.1
GCF_031995685.1	2	1.75e-13	37.6	BAA33394.1,UCA14981.1
GCF_031995485.1	2	1.4399999999999998e-30	31.7	BAA33394.1,UCA14981.1
GCF_032056425.1	1	9.17e-11	34.0	BAA33394.1
GCF_032054225.1	2	1.34e-23	37.8	BAA33394.1,UCA14981.1
GCF_032099025.1	2	4.23e-12	63.2	UCA14981.1
GCF_032066555.1	6	1.82e-18	42.1	BAA33394.1,CAJ93939.1,CAJ95805.1,UCA14981.1
GCF_032103445.1	4	1.62e-13	36.4	BAA33394.1,UCA14981.1
GCF_032153725.1	2	5.9e-18	41.4	CAJ93939.1,WKZ88401.1
GCF_032113835.1	2	1.98e-12	39.8	BAA33394.1,UCA14981.1
GCF_032229525.1	1	3.52e-12	88.5	WP_207907290.1
GCF_032191775.1	1	7.01e-11	52.6	CAJ95805.1
GCF_032337135.1	1	5.14e-22	35.5	AAA87070.1
GCF_032337115.1	2	5.61e-19	49.1	BAA33394.1,UCA14981.1
GCF_032381175.1	1	1.16e-12	51.4	UCA14981.1
GCF_032484785.1	4	1.72e-17	37.2	BAA33394.1,CAJ93939.1,CAJ95805.1,UCA14981.1
GCF_032681285.1	8	4.600000000000001e-22	42.7	BAA33394.1,CAJ93939.1,CAJ95805.1,UCA14981.1,WKZ88401.1
GCF_032773895.1	2	2.74e-13	32.5	BAA33394.1,UCA14981.1
GCF_033025475.1	1	2.77e-16	33.9	WKZ88401.1
GCF_032922745.1	2	8.75e-19	83.9	BAA32541.1
GCF_033100095.1	4	1.01e-20	41.4	BAA33394.1,UCA14981.1
GCF_032917945.1	1	2.89e-18	32.8	sp|P52090.1|PHA1_PAULE
GCF_033546935.1	2	2.95e-22	33.6	BAA33394.1,UCA14981.1
GCF_033283405.1	1	6.15e-11	73.1	CAJ95805.1
GCF_033705735.1	2	4.48e-14	36.3	CAJ93939.1,WKZ88401.1
GCF_033795525.1	2	8.66e-21	37.4	BAA33394.1,UCA14981.1
GCF_033391875.1	8	5.17e-25	48.3	BAA33394.1,CAJ93939.1,CAJ95805.1,UCA14981.1,WKZ88401.1
GCF_033949975.1	1	1.13e-23	39.9	AAB02914.1
GCF_034007085.1	1	1.02e-13	38.3	BAA33394.1
GCF_033977145.1	4	6.37e-15	36.7	CAJ93939.1,CAJ95805.1,UCA14981.1,WKZ88401.1
GCF_033977205.1	4	9.11e-15	39.2	BAA33394.1,CAJ95805.1,UCA14981.1,WKZ88401.1
GCF_033977265.1	4	2.19e-17	40.9	CAJ93939.1,CAJ95805.1,UCA14981.1,WKZ88401.1
GCF_033977165.1	2	3.34e-11	37.0	CAJ93939.1,CAJ95805.1
GCF_033977345.1	2	6.5e-14	41.4	CAJ93939.1,WKZ88401.1
GCF_034063545.1	1	4.5e-14	32.6	BAA33394.1
GCF_033977325.1	2	3.21e-17	39.3	CAJ93939.1,WKZ88401.1
GCF_034045115.1	2	4.3e-16	40.9	BAA33394.1,UCA14981.1
GCF_034314045.1	3	9.59e-18	38.5	BAA33394.1,CAJ95805.1,UCA14981.1
GCF_034313965.1	4	2.1e-16	37.0	BAA33394.1,CAJ93939.1,UCA14981.1,WKZ88401.1
GCF_034313845.1	2	1.41e-19	41.1	BAA33394.1,UCA14981.1
GCF_034420155.1	3	2.45e-16	42.7	BAA33394.1,CAJ95805.1,UCA14981.1
GCF_034424525.1	2	4.1e-17	36.3	CAJ93939.1,WKZ88401.1
GCF_034424375.1	4	1.39e-22	43.9	BAA33394.1,CAJ93939.1,UCA14981.1,WKZ88401.1
GCF_034424545.1	2	1.69e-13	37.0	BAA33394.1,UCA14981.1
GCF_034519685.1	2	9.1e-16	40.5	BAA33394.1,UCA14981.1
GCF_034519795.1	2	8.99e-32	47.2	BAA19791.1,BAA35137.1
GCF_034519335.1	4	4.05e-20	41.8	BAA33394.1,CAJ93939.1,UCA14981.1,WKZ88401.1
GCF_034555935.1	2	1.26e-19	32.3	BAA32541.1
GCF_034659755.1	2	1.8e-16	41.0	BAA33394.1,UCA14981.1
GCF_034675845.1	1	3.04e-21	33.7	CAJ95805.1
GCF_034668105.1	4	5.76e-22	74.3	BAA33394.1,CAJ93939.1,UCA14981.1
GCF_034720595.1	3	1.26e-15	39.3	CAJ93939.1,CAJ95805.1,WKZ88401.1
GCF_034680285.1	2	1.37e-15	30.7	BAA33394.1,UCA14981.1
GCF_034721475.1	3	2.61e-25	36.9	BAA19791.1,BAA33394.1,UCA14981.1
GCF_034961085.1	2	2.05e-24	31.5	BAA33394.1,UCA14981.1
GCF_035254525.1	1	1.11e-12	30.4	BAA19791.1
GCF_035254685.1	3	8.36e-17	42.5	BAA33394.1,CAJ95805.1,UCA14981.1
GCF_035254865.1	2	1.01e-14	31.0	BAA33394.1,UCA14981.1
GCF_035317925.1	3	4.23e-17	32.4	BAA33394.1,UCA14981.1,WKZ88401.1
GCF_035348955.1	1	2.71e-14	31.7	BAA33394.1
GCF_035317885.1	2	2.47e-13	39.4	BAA33394.1,UCA14981.1
GCF_035481345.1	4	9.999999999999999e-31	35.3	BAA33394.1,CAJ93939.1,UCA14981.1,WKZ88401.1
GCF_035329025.1	1	3.1e-12	58.5	WKZ88401.1
GCF_035476535.1	4	5.82e-22	37.4	AAA87070.1,BAA19791.1,BAA35137.1,UCA14981.1
GCF_035309285.1	3	3.26e-14	33.9	BAA33394.1,CAJ93939.1,UCA14981.1
GCF_035492435.1	4	1.13e-24	37.3	BAA33394.1,UCA14981.1
GCF_035513255.1	1	2.0299999999999998e-23	34.8	WP_207907290.1
GCF_035525475.1	1	4.97e-11	30.4	sp|P52090.1|PHA1_PAULE
GCF_035515275.1	2	6.46e-17	42.5	BAA33394.1,UCA14981.1
GCF_035484855.1	5	1.35e-18	40.0	BAA33394.1,CAJ93939.1,CAJ95805.1,UCA14981.1
GCF_035508675.1	2	2.5e-12	40.9	BAA33394.1,UCA14981.1
GCF_035501035.1	4	1.78e-19	38.6	BAA33394.1,UCA14981.1,WKZ88401.1
GCF_035561115.1	2	1.13e-12	30.3	BAA33394.1,CAJ93939.1
GCF_035548095.1	1	3.21e-12	35.5	WKZ88401.1
GCF_035556675.1	1	9.94e-19	35.4	CAJ93939.1
GCF_035555955.1	3	1.0300000000000001e-21	44.1	BAA33394.1,CAJ95805.1,UCA14981.1
GCF_035607555.1	1	5.71e-11	88.0	BAA33394.1
GCF_035565855.1	1	4.14e-11	30.2	BAA19791.1
GCF_035565795.1	2	4.53e-14	36.3	CAJ93939.1,WKZ88401.1
GCF_035566555.1	2	2.11e-14	38.1	BAA33394.1,UCA14981.1
GCF_035627195.1	3	1.38e-12	38.5	BAA33394.1,UCA14981.1,WKZ88401.1
GCF_035570375.1	5	1.4e-20	88.5	BAA33394.1,CAJ93939.1,WKZ88401.1
GCF_035627455.1	2	1.28e-12	42.3	BAA33394.1,UCA14981.1
GCF_035566375.1	6	2.9900000000000004e-21	77.3	BAA33394.1,CAJ93939.1,UCA14981.1,WKZ88401.1
GCF_035655815.1	5	6.98e-17	42.2	BAA33394.1,CAJ93939.1,CAJ95805.1,UCA14981.1
GCF_035644555.1	4	5.6e-17	39.5	BAA33394.1,CAJ93939.1,UCA14981.1,WKZ88401.1
GCF_035695185.1	4	1.46e-14	39.6	BAA33394.1,CAJ95805.1,UCA14981.1
GCF_035690525.1	1	4.59e-17	30.8	CAJ93939.1
GCF_035762065.1	2	2.37e-13	38.4	BAA33394.1,UCA14981.1
GCF_035658495.1	2	2.33e-13	31.7	CAJ93939.1,WKZ88401.1
GCF_035685885.1	3	6.1e-17	37.6	BAA33394.1,CAJ95805.1,UCA14981.1
GCF_035652035.1	3	7.71e-20	35.0	CAJ93939.1,UCA14981.1,WKZ88401.1
GCF_035703485.1	3	8.120000000000001e-21	33.3	BAA33394.1,CAJ95805.1,UCA14981.1
GCF_035656215.1	4	5.42e-19	41.8	BAA33394.1,UCA14981.1
GCF_035701725.1	2	8.91e-19	41.0	CAJ93939.1,WKZ88401.1
GCF_035784015.1	6	1.81e-23	52.1	AAA87070.1,BAA33394.1,UCA14981.1
GCF_035943815.1	2	7.42e-15	42.9	BAA33394.1,UCA14981.1
GCF_035918235.1	1	1.08e-18	32.9	sp|P52090.1|PHA1_PAULE
GCF_035943735.1	3	1.14e-12	37.4	BAA33394.1,CAJ95805.1,UCA14981.1
GCF_035943795.1	1	1.65e-12	30.0	sp|P52090.1|PHA1_PAULE
GCF_035998295.1	3	3.82e-16	33.2	BAA33394.1,CAJ93939.1,CAJ95805.1
GCF_035944575.1	1	2.1300000000000002e-29	36.1	WP_207907290.1
GCF_035944705.1	5	5.78e-15	37.5	BAA33394.1,CAJ93939.1,CAJ95805.1,UCA14981.1,WKZ88401.1
GCF_035984465.1	2	5.24e-16	42.3	BAA33394.1,UCA14981.1
GCF_035948235.1	4	9.97e-21	45.8	BAA33394.1,UCA14981.1
